"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 08:33:33,FALSE,NA,"915132702147276800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ckboss_36",23,TRUE,FALSE,NA,NA
"#Netflix #Films Could Change Oscar Rules https://t.co/Zh7kzHJhst via @darkhorizons #Oscars",FALSE,0,NA,2017-10-03 08:22:18,FALSE,NA,"915129872653127680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SoulKirk",0,FALSE,FALSE,NA,NA
"#Role: Sophie Nelson-MacDonald#Movie: The Razor's Edge (1946)#Actress: Anne Baxter #TheRazorsEdge #AnneBaxter #Oscars",FALSE,1,NA,2017-10-03 08:20:08,FALSE,NA,"915129328030978049",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"The beaver won't rest until @jes_chastain wins all the Oscars.  #Beavers #Oscars",FALSE,0,NA,2017-10-03 08:20:01,FALSE,NA,"915129298398347264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChasPrange",0,FALSE,FALSE,NA,NA
"Tell the truth! Tell the truth! #Oscars",FALSE,0,NA,2017-10-03 08:18:33,FALSE,NA,"915128927621873664",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","DoctorWillSmith",0,FALSE,FALSE,NA,NA
"RT @bestofashleyt: Queen <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>#Oscars https://t.co/5WaSBuYNe8",FALSE,0,NA,2017-10-03 08:15:01,FALSE,NA,"915128038974722049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maddiejaackson2",4,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 07:53:29,FALSE,NA,"915122620772769792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PratikGarad002",3431246,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 07:43:07,FALSE,NA,"915120013534564352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuldeepsingh151",23,TRUE,FALSE,NA,NA
"#Role: Sal Frangione#Movie: Do the Right Thing (1989)#Actor: Danny Aiello#DotheRightThing #DannyAiello #Oscars",FALSE,0,NA,2017-10-03 07:25:21,FALSE,NA,"915115538732298240",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @hlhnwhel3xcohjc: #Role: Clay Shaw#Movie: JFK (1991)#Actor: Tommy Lee Jones#JFK #TommyLeeJones #Oscars",FALSE,0,NA,2017-10-03 07:25:13,FALSE,NA,"915115505991671808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katsujustly",1,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 07:20:25,FALSE,NA,"915114297835081728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qwabekazi",1342,TRUE,FALSE,NA,NA
"RT @palwai: #Newton for #Oscars?
A movie showcasing #India in bad light being sent for Awards is unfortunate
Thought this would change unde…",FALSE,0,NA,2017-10-03 07:19:15,FALSE,NA,"915114004049047552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RedHotAnita",1,TRUE,FALSE,NA,NA
"#Newton for #Oscars?
A movie showcasing #India in bad light being sent for Awards is unfortunate
Thought this would change under #ModiSarkar",FALSE,0,NA,2017-10-03 07:17:24,FALSE,NA,"915113541061021696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palwai",1,FALSE,FALSE,NA,NA
"#Role: Reuben ""Rooster"" Cogburn#Movie: True Grit (1969)#Actor: John Wayne #TrueGrit #JohnWayne #Oscars",FALSE,0,NA,2017-10-03 07:06:02,FALSE,NA,"915110678112825344",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @RightWingAngel: “The Forgotten Men and Women of Our Country Will Be Forgotten No Longer.” -   <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump  #Oscars #WinnerIsDJT…",FALSE,0,NA,2017-10-03 07:03:49,FALSE,NA,"915110121692209152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajput_amitosh",20544,TRUE,FALSE,NA,NA
"RT @ScoopWhoop: ‘#Newton’ is #RaghubirYadav’s 8th movie to be nominated for the #Oscars. Here are the others: https://t.co/KLwLJZkiLo https…",FALSE,0,NA,2017-10-03 07:02:07,FALSE,NA,"915109693306974208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingsb",47,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 07:01:58,FALSE,NA,"915109654778208256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepak_kayat",23,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 07:01:26,FALSE,NA,"915109520392675329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","randomCho2",23,TRUE,FALSE,NA,NA
"Amazing stuff. SA is in a celebratory mood. Thuso Bendu in Emmy now #inxeba for #Oscars *whoop whoop* https://t.co/wbKKprNV5s",FALSE,1,NA,2017-10-03 06:57:13,FALSE,NA,"915108459556872192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thakgiboy",0,FALSE,FALSE,NA,NA
"#Role: Clay Shaw#Movie: JFK (1991)#Actor: Tommy Lee Jones#JFK #TommyLeeJones #Oscars",FALSE,1,NA,2017-10-03 06:48:59,FALSE,NA,"915106388300283904",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",1,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 06:28:16,FALSE,NA,"915101174038188034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeboMahlangu",1342,TRUE,FALSE,NA,NA
"#HoneyPreet #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead.… https://t.co/oXKQoWZv6Q",FALSE,0,NA,2017-10-03 06:24:43,TRUE,NA,"915100282136043520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talk3vicky",0,FALSE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 06:19:55,FALSE,NA,"915099073807491072",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","abhipardhanji",23,TRUE,FALSE,NA,NA
"RT @TheAcademy: Nicole Kidman hits the #Oscars red carpet https://t.co/FAdvzAMy7b",FALSE,0,NA,2017-10-03 06:18:58,FALSE,NA,"915098836313526274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evansrachwood",1574,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 06:10:43,FALSE,NA,"915096758904135681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LungaKhumaloGod",1342,TRUE,FALSE,NA,NA
"#Role: Petronella van Daan#Movie: The Diary of Anne Frank (1959)#Actress: Shelley Winters #TheDiaryofAnneFrank #ShelleyWinters #Oscars",FALSE,0,NA,2017-10-03 06:04:56,FALSE,NA,"915095300821311488",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"""Your hero should be you in 10 years"".. thank you @McConaughey for giving me someone to chase. 
#Oscars #MatthewMcConaughey",FALSE,1,NA,2017-10-03 06:04:11,FALSE,NA,"915095113650511872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i_am_jyotsana",1,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:55:38,FALSE,NA,"915092963113521152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mas_Matheba",1342,TRUE,FALSE,NA,NA
"#Role: Homer Macauley#Movie: The Human Comedy (1943)#Actor: Mickey Rooney#TheHumanComedy #MickeyRooney #Oscars",FALSE,0,NA,2017-10-03 05:55:35,FALSE,NA,"915092948659847168",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 05:55:31,FALSE,NA,"915092934210416645",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkshatRocks2",23,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 05:55:10,FALSE,NA,"915092846792896512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agrwal_akhil",23,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:49:39,FALSE,NA,"915091457245089792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stapu_SA",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:49:33,FALSE,NA,"915091431081037824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hendr_xx",1342,TRUE,FALSE,NA,NA
"#Role: Gregory Anton#Movie: Gaslight (1944)#Actor: Charles Boyer#Gaslight #CharlesBoyer #Oscars",FALSE,0,NA,2017-10-03 05:49:14,FALSE,NA,"915091352483856384",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:48:10,FALSE,NA,"915091082475659264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Venchy72",1342,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 05:42:10,FALSE,NA,"915089573847470080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GEEKGAMEYT",3431246,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:40:37,FALSE,NA,"915089181747089408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asajojo",1342,TRUE,FALSE,NA,NA
"<U+2B50><U+FE0F>THE INTERIORS NRD LA TOUR |
MARY TA INTERVIEW<U+2B50><U+FE0F>

Mary shares her collaborations with @Beyonce @swarovski #oscars… https://t.co/d3nNxk1q5C",FALSE,0,NA,2017-10-03 05:37:02,TRUE,NA,"915088283088105472",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","TheInteriorsNRD",0,FALSE,FALSE,"-118.3869608","34.0770227"
"<U+2B50><U+FE0F>THE INTERIORS NRD LA TOUR |
MARY TA INTERVIEW<U+2B50><U+FE0F>

Mary shares her collaborations with @Beyonce @swarovski #oscars… https://t.co/1EcqdYAgrg",FALSE,1,NA,2017-10-03 05:37:02,TRUE,NA,"915088282148573184",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","NatashaRoccaDev",0,FALSE,FALSE,"-118.3869608","34.0770227"
"#Role: Marie Allen#Movie: Caged (1950)#Actress: Eleanor Parker#Caged #EleanorParker #Oscars",FALSE,0,NA,2017-10-03 05:32:17,FALSE,NA,"915087084527902721",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @spampis: What the heck just happened !? #Oscars",FALSE,0,NA,2017-10-03 05:25:44,FALSE,NA,"915085438465044480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stanatic_sempre",2,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-03 05:24:20,FALSE,NA,"915085084499292160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Jariah_",156,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 05:21:38,FALSE,NA,"915084408020963328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buiguerra",3431246,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 05:20:37,FALSE,NA,"915084148108271621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunkumar006",23,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 05:19:44,FALSE,NA,"915083927181606913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dheeraj93806525",23,TRUE,FALSE,NA,NA
"RT @ShubhamJade3: @kamaalrkhan #BREAKING: #Newton Retracted From #Oscars.Hona hi tha copy jo thi",FALSE,0,NA,2017-10-03 05:19:10,FALSE,NA,"915083784558493696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShubhamJade3",1,TRUE,FALSE,NA,NA
"@kamaalrkhan #BREAKING: #Newton Retracted From #Oscars.Hona hi tha copy jo thi",FALSE,1,"kamaalrkhan",2017-10-03 05:19:05,FALSE,"915079174875779072","915083766120325120","115622213","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShubhamJade3",1,FALSE,FALSE,NA,NA
"You have to see Noah Baumbach's THE MEYEROWITZ STORIES! Great on so many levels - acting and writing. Baumbach is a genius! #NYFF #Oscars",FALSE,0,NA,2017-10-03 05:18:19,FALSE,NA,"915083571135688705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NFLpointshaving",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 05:17:52,FALSE,NA,"915083457977618432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyLindz",1342,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 05:15:34,FALSE,NA,"915082878895181825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanTresOmi",22,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-03 05:14:28,FALSE,NA,"915082603731943424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","hardewo",156,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-03 05:11:32,FALSE,NA,"915081864150437888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","langadonks",27,TRUE,FALSE,NA,NA
"RT @TitanicMovie: With 11 awards, #Titanic ties the record for the most #Oscars won by a single movie! What are you favorite @TheAcademy Aw…",FALSE,0,NA,2017-10-03 05:09:01,FALSE,NA,"915081230114312192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AprilRain_1000",337,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 05:02:14,FALSE,NA,"915079524714389504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gundechaps",23,TRUE,FALSE,NA,NA
"#BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://t.co/ewLkBK3tZt",FALSE,0,NA,2017-10-03 05:01:17,FALSE,NA,"915079284770983936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","im_Dhoni7",0,FALSE,FALSE,NA,NA
"#BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://t.co/UBx06Y2kJ3",FALSE,0,NA,2017-10-03 04:59:09,FALSE,NA,"915078749753872384",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","pretty_purvi",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 04:56:10,FALSE,NA,"915077996767322112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siyandaqwane",1342,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 04:55:49,FALSE,NA,"915077907709489152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monishshah21",23,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 04:55:39,FALSE,NA,"915077865980534784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iiamRZA",1342,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 04:55:09,FALSE,NA,"915077740558131201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KrunalvV",23,TRUE,FALSE,NA,NA
"#Role: Clara McMillen#Movie: Kinsey (2004)#Actress: Laura Linney#Kinsey #LauraLinney #Oscars",FALSE,0,NA,2017-10-03 04:54:22,FALSE,NA,"915077545766248448",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"#BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://t.co/cyxvwPQreU",FALSE,194,NA,2017-10-03 04:53:27,FALSE,NA,"915077315310239744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SirJadeja",23,FALSE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-03 04:53:06,FALSE,NA,"915077226755952641",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dawson_kiwia",27,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 04:49:26,FALSE,NA,"915076304445362176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tkhalo",1342,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 04:49:18,FALSE,NA,"915076270404206592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiversityBoss",22,TRUE,FALSE,NA,NA
